day,ticker,det,confirmed,outcome,lat_min,fwd60
2026-07-06,SPY,C3 breach+build,False,REJECTED,,
2026-07-06,SPY,C4 dollar-surge,True,REJECTED,35.0,-9.520512376666513
2026-07-06,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-07-06,QQQ,C2 relsig-surge,False,REJECTED,,
2026-07-06,QQQ,C3 breach+build,False,REJECTED,,
2026-07-06,QQQ,C4 dollar-surge,False,REJECTED,,
2026-07-06,QQQ,C1 dominance-handoff,True,REJECTED,35.0,-13.574504737295623
2026-07-06,QQQ,C2 relsig-surge,True,REJECTED,60.0,-17.297580406182963
2026-07-06,QQQ,C3 breach+build,True,REJECTED,15.0,-8.548953097961412
2026-07-06,QQQ,C4 dollar-surge,True,REJECTED,35.0,-13.574504737295623
2026-07-06,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-07-06,QQQ,C2 relsig-surge,True,REJECTED,25.0,-37.466880105984096
2026-07-06,QQQ,C3 breach+build,False,REJECTED,,
2026-07-06,QQQ,C4 dollar-surge,True,REJECTED,50.0,-22.367040371127253
2026-07-06,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-07-06,QQQ,C2 relsig-surge,True,REJECTED,15.0,-22.08267200331115
2026-07-06,QQQ,C3 breach+build,False,REJECTED,,
2026-07-06,QQQ,C4 dollar-surge,True,REJECTED,20.0,-22.367040371127253
2026-07-06,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-07-06,QQQ,C2 relsig-surge,True,REJECTED,45.0,15.768725361366434
2026-07-06,QQQ,C3 breach+build,False,REJECTED,,
2026-07-06,QQQ,C4 dollar-surge,False,REJECTED,,
2026-07-06,SPXW,C1 dominance-handoff,True,CHOP,75.0,2.123046465524982
2026-07-06,SPXW,C2 relsig-surge,True,CHOP,55.0,-1.884491300151905
2026-07-06,SPXW,C3 breach+build,False,CHOP,,
2026-07-06,SPXW,C4 dollar-surge,False,CHOP,,
2026-07-06,SPXW,C1 dominance-handoff,True,CHOP,45.0,2.123046465524982
2026-07-06,SPXW,C2 relsig-surge,True,CHOP,25.0,-1.884491300151905
2026-07-06,SPXW,C3 breach+build,False,CHOP,,
2026-07-06,SPXW,C4 dollar-surge,False,CHOP,,
2026-07-06,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-07-06,SPXW,C2 relsig-surge,True,REJECTED,75.0,-10.16192752927173
2026-07-06,SPXW,C3 breach+build,False,REJECTED,,
2026-07-06,SPXW,C4 dollar-surge,False,REJECTED,,
2026-07-06,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-07-06,SPXW,C2 relsig-surge,True,REJECTED,45.0,-10.16192752927173
2026-07-06,SPXW,C3 breach+build,False,REJECTED,,
2026-07-06,SPXW,C4 dollar-surge,False,REJECTED,,
2026-07-06,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-07-06,SPXW,C2 relsig-surge,True,REJECTED,15.0,-10.16192752927173
2026-07-06,SPXW,C3 breach+build,False,REJECTED,,
2026-07-06,SPXW,C4 dollar-surge,False,REJECTED,,
2026-07-06,SPXW,C1 dominance-handoff,False,CHOP,,
2026-07-06,SPXW,C2 relsig-surge,False,CHOP,,
2026-07-06,SPXW,C3 breach+build,False,CHOP,,
2026-07-06,SPXW,C4 dollar-surge,False,CHOP,,
2026-07-07,SPY,C1 dominance-handoff,False,REJECTED,,
2026-07-07,SPY,C2 relsig-surge,False,REJECTED,,
2026-07-07,SPY,C3 breach+build,False,REJECTED,,
2026-07-07,SPY,C4 dollar-surge,False,REJECTED,,
2026-07-07,SPY,C1 dominance-handoff,True,CHOP,35.0,32.143789886759805
2026-07-07,SPY,C2 relsig-surge,True,CHOP,30.0,32.82356329923763
2026-07-07,SPY,C3 breach+build,True,CHOP,40.0,23.895422386730583
2026-07-07,SPY,C4 dollar-surge,False,CHOP,,
2026-07-07,SPY,C1 dominance-handoff,True,CHOP,5.0,32.143789886759805
2026-07-07,SPY,C2 relsig-surge,True,CHOP,20.0,20.26362779126439
2026-07-07,SPY,C3 breach+build,True,CHOP,10.0,23.895422386730583
2026-07-07,SPY,C4 dollar-surge,False,CHOP,,
2026-07-07,SPY,C1 dominance-handoff,True,CHOP,15.0,0.46741140884585247
2026-07-07,SPY,C2 relsig-surge,True,CHOP,15.0,0.46741140884585247
2026-07-07,SPY,C3 breach+build,True,CHOP,35.0,-1.8690465859859737
2026-07-07,SPY,C4 dollar-surge,False,CHOP,,
2026-07-07,SPY,C1 dominance-handoff,False,REJECTED,,
2026-07-07,SPY,C2 relsig-surge,True,REJECTED,30.0,-13.555021367521187
2026-07-07,SPY,C3 breach+build,True,REJECTED,10.0,-4.33885814603838
2026-07-07,SPY,C4 dollar-surge,False,REJECTED,,
2026-07-07,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-07-07,QQQ,C2 relsig-surge,True,REJECTED,10.0,1.0622101051578343
2026-07-07,QQQ,C3 breach+build,False,REJECTED,,
2026-07-07,QQQ,C4 dollar-surge,False,REJECTED,,
2026-07-07,QQQ,C1 dominance-handoff,False,CHOP,,
2026-07-07,QQQ,C2 relsig-surge,False,CHOP,,
2026-07-07,QQQ,C3 breach+build,True,CHOP,75.0,22.076917668565702
2026-07-07,QQQ,C4 dollar-surge,False,CHOP,,
2026-07-07,QQQ,C1 dominance-handoff,False,CHOP,,
2026-07-07,QQQ,C2 relsig-surge,True,CHOP,70.0,14.46080840130811
2026-07-07,QQQ,C3 breach+build,True,CHOP,45.0,22.076917668565702
2026-07-07,QQQ,C4 dollar-surge,False,CHOP,,
2026-07-07,QQQ,C1 dominance-handoff,False,CHOP,,
2026-07-07,QQQ,C2 relsig-surge,True,CHOP,40.0,14.46080840130811
2026-07-07,QQQ,C3 breach+build,True,CHOP,15.0,22.076917668565702
2026-07-07,QQQ,C4 dollar-surge,False,CHOP,,
2026-07-07,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-07-07,QQQ,C2 relsig-surge,False,REJECTED,,
2026-07-07,QQQ,C3 breach+build,False,REJECTED,,
2026-07-07,QQQ,C4 dollar-surge,False,REJECTED,,
2026-07-07,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-07-07,SPXW,C2 relsig-surge,False,REJECTED,,
2026-07-07,SPXW,C3 breach+build,False,REJECTED,,
2026-07-07,SPXW,C4 dollar-surge,False,REJECTED,,
2026-07-08,SPY,C1 dominance-handoff,True,REJECTED,15.0,-30.18325064870467
2026-07-08,SPY,C2 relsig-surge,True,REJECTED,15.0,-30.18325064870467
2026-07-08,SPY,C3 breach+build,True,REJECTED,10.0,-29.433901403149576
2026-07-08,SPY,C4 dollar-surge,False,REJECTED,,
2026-07-08,SPY,C1 dominance-handoff,False,REJECTED,,
2026-07-08,SPY,C2 relsig-surge,False,REJECTED,,
2026-07-08,SPY,C3 breach+build,False,REJECTED,,
2026-07-08,SPY,C4 dollar-surge,False,REJECTED,,
2026-07-08,SPY,C1 dominance-handoff,False,REJECTED,,
2026-07-08,SPY,C2 relsig-surge,False,REJECTED,,
2026-07-08,SPY,C3 breach+build,False,REJECTED,,
2026-07-08,SPY,C4 dollar-surge,False,REJECTED,,
2026-07-08,SPY,C1 dominance-handoff,False,REJECTED,,
2026-07-08,SPY,C2 relsig-surge,False,REJECTED,,
2026-07-08,SPY,C3 breach+build,False,REJECTED,,
2026-07-08,SPY,C4 dollar-surge,False,REJECTED,,
2026-07-08,SPY,C1 dominance-handoff,True,ROLLED,55.0,13.710875278083376
2026-07-08,SPY,C2 relsig-surge,True,ROLLED,90.0,3.2217359787366644
2026-07-08,SPY,C3 breach+build,True,ROLLED,25.0,27.281913102054258
2026-07-08,SPY,C4 dollar-surge,False,ROLLED,,
2026-07-08,SPY,C1 dominance-handoff,False,CHOP,,
2026-07-08,SPY,C2 relsig-surge,True,CHOP,65.0,-7.31097115184631
2026-07-08,SPY,C3 breach+build,True,CHOP,65.0,-7.31097115184631
2026-07-08,SPY,C4 dollar-surge,False,CHOP,,
2026-07-08,SPY,C1 dominance-handoff,False,CHOP,,
2026-07-08,SPY,C2 relsig-surge,True,CHOP,35.0,-7.31097115184631
2026-07-08,SPY,C3 breach+build,True,CHOP,35.0,-7.31097115184631
2026-07-08,SPY,C4 dollar-surge,False,CHOP,,
2026-07-08,SPY,C1 dominance-handoff,False,CHOP,,
2026-07-08,SPY,C2 relsig-surge,True,CHOP,10.0,-13.5440483294555
2026-07-08,SPY,C3 breach+build,True,CHOP,5.0,-7.31097115184631
2026-07-08,SPY,C4 dollar-surge,False,CHOP,,
2026-07-08,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-07-08,QQQ,C2 relsig-surge,False,REJECTED,,
2026-07-08,QQQ,C3 breach+build,True,REJECTED,15.0,-53.311519801421255
2026-07-08,QQQ,C4 dollar-surge,False,REJECTED,,
2026-07-08,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-07-08,QQQ,C2 relsig-surge,False,REJECTED,,
2026-07-08,QQQ,C3 breach+build,False,REJECTED,,
2026-07-08,QQQ,C4 dollar-surge,False,REJECTED,,
2026-07-08,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-07-08,QQQ,C2 relsig-surge,False,REJECTED,,
2026-07-08,QQQ,C3 breach+build,False,REJECTED,,
2026-07-08,QQQ,C4 dollar-surge,False,REJECTED,,
2026-07-08,QQQ,C1 dominance-handoff,True,REJECTED,25.0,-11.687095615930037
2026-07-08,QQQ,C2 relsig-surge,True,REJECTED,25.0,-11.687095615930037
2026-07-08,QQQ,C3 breach+build,True,REJECTED,25.0,-11.687095615930037
2026-07-08,QQQ,C4 dollar-surge,False,REJECTED,,
2026-07-08,QQQ,C1 dominance-handoff,True,REJECTED,5.0,-28.63152563119455
2026-07-08,QQQ,C2 relsig-surge,True,REJECTED,35.0,-1.1974023412726653
2026-07-08,QQQ,C3 breach+build,False,REJECTED,,
2026-07-08,QQQ,C4 dollar-surge,False,REJECTED,,
2026-07-08,SPXW,C1 dominance-handoff,True,ROLLED,40.0,43.425068229788884
2026-07-08,SPXW,C2 relsig-surge,False,ROLLED,,
2026-07-08,SPXW,C3 breach+build,True,ROLLED,45.0,36.28903321501125
2026-07-08,SPXW,C4 dollar-surge,False,ROLLED,,
