day,ticker,state,dir,K,fireTsMs,exitTsMs,entrySpot,hr,g7_gate,final_sys,occ,entry_atfire,pnl_atfire,confirmed,entry_confirm,pnl_confirm,pnl_nextexp,mfe_pct,mae_pct,t_peak_min,entry_vol,entry_iv,prem_pct,breakeven_bps,f1,f5,f15,onesided15,accel,gex_regime,d_wall_bps,d_flip_bps,pin,vixd15,daytype,trend_day,nfp,fomc,opex,big_open,gex_state,flow_agree5,flow_onesided,flow_extreme,premium_band,flag_afternoon,flag_posgex_noroom,flag_flow_exhausted,flag_flow_against,flag_pin,flag_breakeven,nflags
2026-05-07,SPY,BULL_REVERSE,1,731,1778174400000,1778179500000,731.38,13.333333333333334,True,True,SPY260507C00731000,1.17,-60.999999999999986,True,1.23,-67.0,-50.99999999999998,45.2991452991453,-54.7008547008547,4.0,928,0.2168,0.15997156061144685,15.997156061144686,1901975.0,-533238.0,-333964.0,0.030558739863287054,-317238.0,0.40646856694834677,8.47712543411092,5.1956575241323995,False,0.019999999999999574,flat,False,False,False,False,False,positive,False,False,False,good_0.5-2,False,True,False,True,False,False,2
2026-05-07,SPY,BEAR_RUG,-1,732,1778174700000,1778176200000,732.11,13.416666666666666,True,True,SPY260507P00732000,1.54,25.0,True,2.27,-48.0,34.00000000000003,47.4025974025974,-20.129870129870135,1.0,3870,0.243,0.2103509035527448,21.03509035527448,201625.0,5748333.0,3640072.0,0.2365348690987342,6376852.5,0.42497446620408735,1.5025064539483637,42.479955197989554,False,-0.08999999999999986,flat,False,False,False,False,False,positive,False,False,False,good_0.5-2,False,True,False,True,False,False,2
2026-05-07,SPY,BEAR_RUG,-1,732,1778176800000,1778180700000,731.73,14.0,True,True,SPY260507P00732000,1.05,51.0,True,1.17,39.000000000000014,34.00000000000003,101.9047619047619,-33.33333333333334,50.0,1075,0.2104,0.14349555163789923,14.349555163789923,2418211.0,6253258.0,19660338.0,0.7189215134039625,-557026.5,0.33554911732102327,9.97635739958753,31.022371639812253,False,-0.14000000000000057,flat,False,False,False,False,False,positive,False,True,False,good_0.5-2,True,True,True,True,False,False,4
2026-05-07,SPY,BULL_REVERSE,1,731,1778177400000,1778180700000,731.33,14.166666666666666,True,False,SPY260507C00731000,1.19,-50.99999999999999,True,1.2,-51.99999999999999,-29.999999999999982,29.41176470588236,-64.70588235294117,8.0,3362,0.2363,0.16271724119070732,16.271724119070733,-1997645.0,3023615.0,11948101.0,0.6389785606535966,-1388910.5,0.3402731070487261,9.161390890568676,31.859762350786113,False,-0.1700000000000017,flat,False,False,False,False,False,positive,True,True,False,good_0.5-2,True,True,True,False,False,False,3
2026-05-07,SPY,BEAR_RUG,-1,730,1778179500000,1778181900000,730.18,14.75,True,False,SPY260507P00730000,0.51,1.0000000000000009,False,,,,50.98039215686274,-60.78431372549019,5.0,7463,0.2831,0.06984579144868389,6.9845791448683885,-1124598.0,-1019613.0,-241928.0,0.03330115099353683,-1524040.0,0.36275107224487774,16.160398805773234,11.230107644691037,True,0.120000000000001,flat,False,False,False,False,False,positive,True,False,False,good_0.5-2,True,True,False,False,True,False,3
2026-05-07,SPXW,BEAR_RUG,-1,7335,1778180400000,1778181900000,7334.04,15.0,True,True,SPXW260507P07335000,6.6,197.00000000000006,True,6.9,167.0,600.0,68.18181818181819,-34.848484848484844,24.0,250,0.2189,0.08999132810838228,8.999132810838228,48110.0,-29082556.0,-11977659.0,0.11632544551908532,-37212691.5,0.8061142327908147,19.143609797601272,53.231234081079414,False,-0.10999999999999943,flat,False,False,False,False,False,positive,True,False,False,bad_2-10,False,True,False,False,False,False,1
2026-05-07,SPXW,BULL_REVERSE,1,7330,1778181000000,1778181300000,7331.66,15.166666666666666,True,True,SPXW260507C07330000,6.4,179.9999999999999,True,8.0,19.99999999999993,4.999999999999716,45.31250000000001,0.0,3.0,172,0.2601,0.0872926458673752,8.72926458673752,22943464.0,20036960.0,11806568.0,0.1277626284133359,26844369.0,0.8543147365632874,4.555584956203841,104.56022237801515,True,-0.030000000000001137,flat,False,False,False,False,False,positive,True,False,False,bad_2-10,False,True,False,False,True,False,2
2026-05-07,SPXW,BEAR_CONTINUE,-1,7330,1778181600000,1778183400000,7328.59,15.333333333333334,False,False,SPXW260507P07330000,5.38,-523.0,True,5.8,-565.0,,41.26394052044609,-97.21189591078067,4.0,328,0.2152,0.07341112001080699,7.341112001080698,24512815.0,54985266.0,76096929.0,0.7085828461148571,44069539.5,0.901588935920916,11.72121786046176,107.23754501206938,True,0.04999999999999716,flat,False,False,False,False,False,positive,False,True,True,bad_2-10,False,True,True,True,True,False,4
2026-05-07,SPY,BULL_REVERSE,1,731,1778182800000,1778183400000,731.32,15.666666666666666,False,False,SPY260507C00731000,0.68,5.999999999999995,False,,,14.999999999999991,8.823529411764696,-36.76470588235295,10.0,2143,0.2888,0.09298255209757698,9.298255209757698,579857.0,3672835.0,7254835.0,0.7608500151701527,1704282.5,0.6748534219388397,9.298255209757015,18.049554230706804,True,-0.1700000000000017,flat,False,False,False,False,False,positive,True,True,False,good_0.5-2,False,True,True,False,True,False,3
2026-05-08,SPXW,BEAR_RUG,-1,7335,1778247000000,1778247300000,7337.11,9.5,False,False,SPXW260508P07335000,4.4,-77.00000000000004,False,,,,0.0,-17.50000000000001,0.0,121,0.2215,0.05996911590530877,5.996911590530877,4637268.0,4637268.0,4637268.0,0.8060061980849551,,-0.02340244405030008,16.5051362184834,58.45625866315256,False,,up,True,False,False,False,False,neutral,False,True,False,bad_2-10,False,False,True,True,False,False,2
2026-05-08,SPY,BULL_REVERSE,1,731,1778247000000,1778247300000,731.42,9.5,True,True,SPY260508C00731000,4.41,24.00000000000002,True,4.43,22.000000000000064,7.000000000000028,5.442176870748304,0.0,5.0,532,0.2423,0.6029367531650762,60.293675316507624,-2826860.0,-2826860.0,-2826860.0,1.0,,-0.05986084482554319,21.601815646277664,19.41429001121051,False,,up,True,False,False,False,False,neutral,False,True,False,bad_2-10,False,False,True,True,False,True,3
2026-05-08,QQQ,BEAR_RUG,-1,695,1778247000000,1778249700000,694.84,9.5,False,False,QQQ260508P00695000,0.66,-44.00000000000001,False,,,,0.0,-68.18181818181819,0.0,886,0.3429,0.09498589603361926,9.498589603361925,-469596.0,-469596.0,-469596.0,1.0,,0.11728039008830352,12.089114040642908,40.87271889931541,False,,up,True,False,False,False,False,neutral,True,True,False,good_0.5-2,False,False,True,False,False,False,1
2026-05-08,SPXW,BULL_REVERSE,1,7375,1778247300000,1778251500000,7374.93,9.583333333333334,True,True,SPXW260508C07375000,13.9,801.0,False,,,999.9999999999997,97.84172661870502,-15.107913669064747,50.0,328,0.1756,0.1884763651993985,18.84763651993985,-181024.0,928527.0,928527.0,0.04246732317973812,-1390107.0,-0.16352410966987127,67.89216982398437,0.09491615513599311,False,,up,True,False,False,False,False,negative,True,False,False,other,False,False,False,False,False,False,0
2026-05-08,SPY,BEAR_RUG,-1,735,1778247600000,1778248200000,734.86,9.666666666666666,False,False,SPY260508P00735000,1.44,-50.99999999999999,True,1.46,-52.99999999999999,,1.3888888888888902,-39.58333333333333,1.0,3552,0.1882,0.19595569224069886,19.595569224069887,-712845.0,-1587720.0,-3860489.0,0.44160850508031396,-459191.0,-0.0812416896213218,25.310943581090463,56.33726151920075,False,,up,True,False,False,False,False,neutral,True,False,False,good_0.5-2,False,False,False,False,False,False,0
2026-05-08,QQQ,BULL_REVERSE,1,704,1778248200000,1778249700000,704.4,9.833333333333334,True,True,QQQ260508C00704000,1.9,53.00000000000003,False,,,74.00000000000003,52.63157894736842,-6.315789473684205,12.0,928,0.0126,0.26973310618966495,26.973310618966497,-755148.0,3926587.0,4905846.0,0.29276286108354066,2624755.5,-0.44944831503163973,107.89324247586632,62.46450880181683,False,-0.07000000000000028,up,True,False,False,False,False,negative,True,False,False,good_0.5-2,False,False,False,False,False,False,0
2026-05-08,SPY,BULL_REVERSE,1,737,1778249400000,1778251500000,736.57,10.166666666666666,True,True,SPY260508C00737000,0.9,31.999999999999996,True,1.0,23.0,43.000000000000014,63.33333333333333,-5.55555555555556,15.0,5117,0.1645,0.12218797941811368,12.218797941811369,-1050078.0,-6253775.0,-5325923.0,0.23742535715401786,-5850459.5,-0.6338023297169973,100.87296523073094,89.19722497522366,False,0.129999999999999,up,True,False,False,False,False,negative,False,False,False,good_0.5-2,False,False,False,True,False,False,1
2026-05-08,SPXW,BEAR_RUG,-1,7390,1778250000000,1778259000000,7391.46,10.333333333333334,False,False,SPXW260508P07390000,11.1,-480.0,False,,,,30.630630630630634,-57.65765765765766,15.0,222,0.1637,0.15017330811504087,15.017330811504088,-24285671.0,557760.0,-19217719.0,0.11874295331858814,8422885.0,0.014031576266188584,29.033506235574617,106.25776233653428,False,0.1999999999999993,up,True,False,False,False,False,neutral,False,False,False,other,False,False,False,True,False,False,1
2026-05-08,QQQ,BULL_REVERSE,1,706,1778250900000,1778254500000,705.64,10.583333333333334,True,True,QQQ260508C00706000,1.25,63.99999999999999,False,,,137.99999999999994,96.00000000000001,-0.8000000000000007,60.0,933,0.0128,0.17714415282580354,17.714415282580354,-805030.0,-4002133.0,-840317.0,0.039677970417727436,-5122309.5,-0.46675502581636497,90.13094495776903,79.92744175500235,False,0.08000000000000185,up,True,False,False,False,False,negative,False,False,False,good_0.5-2,False,False,False,True,False,False,1
2026-05-08,SPY,BEAR_RUG,-1,737,1778251500000,1778255400000,737.12,10.75,False,False,SPY260508P00737000,1.1,-13.00000000000001,False,,,,43.636363636363626,-20.000000000000007,33.0,1942,0.1666,0.1492294334708053,14.922943347080531,571880.0,59382.0,671541.0,0.05230812754801558,-263906.5,-0.1568628930412611,15.194269589754782,39.07097894508351,True,-0.14000000000000057,up,True,False,False,False,False,negative,False,False,False,good_0.5-2,False,False,False,True,True,False,2
2026-05-08,SPY,BULL_REVERSE,1,737,1778251800000,1778253300000,737.175,10.833333333333334,True,True,SPY260508C00737000,1.23,-37.0,True,1.24,-38.0,-43.000000000000014,8.943089430894318,-30.081300813008134,5.0,1295,0.1652,0.16685318954115375,16.685318954115374,-3945334.0,-3559115.0,-2405350.0,0.1692150520811056,-4394971.5,-0.1035943200059827,11.191372469224344,38.321972394615194,True,-0.020000000000003126,up,True,False,False,False,False,neutral,False,False,False,good_0.5-2,False,False,False,True,True,False,2
2026-05-08,SPY,BULL_REVERSE,1,736,1778253600000,1778255100000,736.4,11.333333333333334,True,True,SPY260508C00736000,1.49,9.000000000000007,True,1.7,-11.99999999999999,3.999999999999959,27.516778523489926,-4.026845637583897,20.0,1832,0.18,0.20233568712656166,20.233568712656165,1502721.0,699029.0,-2441210.0,0.2657142701649551,2459524.0,-0.20738326576167887,8.147745790331651,35.30689842476946,True,0.00999999999999801,up,True,False,False,False,False,negative,True,False,False,good_0.5-2,False,False,False,False,True,False,1
2026-05-08,QQQ,BEAR_RUG,-1,707,1778253900000,1778254500000,706.8,11.416666666666666,False,False,QQQ260508P00707000,1.64,-28.999999999999982,True,1.74,-38.99999999999999,,6.097560975609762,-17.682926829268283,1.0,537,0.2507,0.2320316921335597,23.20316921335597,2368733.0,5278339.0,467562.0,0.0329176195669897,7284065.0,-0.3946641916706241,39.6151669496315,110.35653650254605,False,-0.010000000000001563,up,True,False,False,False,False,negative,False,False,False,good_0.5-2,False,False,False,True,False,False,1
2026-05-08,QQQ,BULL_REVERSE,1,708,1778254800000,1778257500000,707.7,11.666666666666666,True,True,QQQ260508C00708000,1.34,2.0000000000000018,False,,,10.999999999999943,5.970149253731331,-23.880597014925375,7.0,833,0.0117,0.18934576798078281,18.934576798078282,-421522.0,-921312.0,726260.0,0.04893067482910039,-1935395.5,-0.33274754662425965,60.760209128161,122.93344637558351,False,-0.00999999999999801,up,True,False,False,False,False,negative,False,False,False,good_0.5-2,False,False,False,True,False,False,1
2026-05-08,SPY,BULL_REVERSE,1,737,1778255400000,1778258100000,737.12,11.833333333333334,True,True,SPY260508C00737000,1.03,-5.000000000000004,False,,,3.000000000000025,24.271844660194176,-16.504854368932044,37.0,606,0.1603,0.1397330149772086,13.97330149772086,-755433.0,938520.0,-492901.0,0.04098143051923924,1483786.5,0.03654432879140191,11.93835467766436,28.760581723464355,False,0.029999999999997584,up,True,False,False,False,False,neutral,True,False,False,good_0.5-2,False,False,False,False,False,False,0
2026-05-08,QQQ,BEAR_RUG,-1,708,1778255700000,1778259300000,707.72,11.916666666666666,False,False,QQQ260508P00708000,1.7,-72.0,False,,,,2.35294117647059,-43.529411764705884,3.0,288,0.2335,0.24020799186118802,24.020799186118804,1526170.0,-9383717.0,-10883813.0,0.417022624172593,-8193500.0,-0.22319228617637757,24.303396823602938,3.9563669247721234,False,0.019999999999999574,up,True,False,False,False,False,negative,True,False,False,good_0.5-2,False,False,False,False,False,False,0
2026-05-08,QQQ,BULL_REVERSE,1,708,1778257200000,1778259900000,707.92,12.333333333333334,True,False,QQQ260508C00708000,1.22,125.00000000000003,True,1.34,113.00000000000001,127.0,102.45901639344264,-13.93442622950819,45.0,267,0.0112,0.17233585715900102,17.2335857159001,-1004513.0,-1576582.0,-2778395.0,0.23375780396498844,-933541.0,-0.17686292782326457,43.50774098768281,1.1300711944858308,False,-0.019999999999999574,up,True,False,False,False,False,negative,False,False,False,good_0.5-2,False,False,False,True,False,False,1
2026-05-08,QQQ,BEAR_RUG,-1,708,1778257500000,1778259300000,708.21,12.416666666666666,False,False,QQQ260508P00708000,1.19,-20.999999999999996,False,,,,27.731092436974798,-19.327731092436977,18.0,1051,0.2304,0.1680292568588413,16.802925685884126,1110038.0,1180184.0,-987968.0,0.08614455908862383,2183142.0,-0.1485100058050524,31.205433416642467,2.9652221798624185,False,0.0,up,True,False,False,False,False,neutral,False,False,False,good_0.5-2,False,False,False,True,False,False,1
2026-05-08,SPXW,BULL_REVERSE,1,7395,1778259000000,1778262900000,7395.42,12.833333333333334,True,True,SPXW260508C07395000,7.1,-100.0,True,7.5,-140.00000000000003,143.99999999999977,35.21126760563381,-26.76056338028168,35.0,593,0.1431,0.09600536548296107,9.600536548296107,-20497224.0,-23269495.0,11586881.0,0.087336032866303,-40057066.5,0.23242006177913113,26.475845861357335,19.714904630162895,False,0.00999999999999801,up,True,False,False,False,False,positive,False,False,False,bad_2-10,False,False,False,True,False,False,1
2026-05-08,SPY,BULL_REVERSE,1,737,1778259000000,1778264700000,737.26,12.833333333333334,True,True,SPY260508C00737000,0.91,8.999999999999996,True,0.95,5.000000000000004,29.000000000000004,30.76923076923076,-18.681318681318686,35.0,730,0.1556,0.12342999755852752,12.342999755852752,70883.0,-3142882.0,-2820054.0,0.1904824111099103,-3716941.0,0.6030946670540419,10.037164636627635,44.21777934514271,True,0.00999999999999801,up,True,False,False,False,False,positive,False,False,False,good_0.5-2,False,True,False,True,True,False,3
2026-05-08,SPXW,BEAR_RUG,-1,7395,1778259300000,1778261100000,7392.91,12.916666666666666,False,False,SPXW260508P07395000,8.98,-458.0,True,9.3,-490.00000000000006,,4.677060133630288,-51.0022271714922,4.0,107,0.1428,0.1214677305688829,12.14677305688829,-236648.0,-100627.0,41026558.0,0.261359394628882,-11138045.0,0.2408113292446515,3.936203741151799,23.116742933432366,False,0.05000000000000071,up,True,False,False,False,False,positive,True,False,False,bad_2-10,False,True,False,False,False,False,1
2026-05-08,SPXW,BULL_REVERSE,1,7400,1778260800000,1778262900000,7397.61,13.333333333333334,True,False,SPXW260508C07400000,4.95,-125.0,True,5.6,-189.99999999999994,,29.292929292929294,-39.3939393939394,5.0,136,0.1285,0.06691350314493466,6.691350314493466,-1253197.0,-4699293.0,8001742.0,0.37189189299727576,-9487262.5,0.4226226676717141,23.507592316978492,10.287106241069308,False,0.120000000000001,up,True,False,False,False,False,positive,False,False,False,bad_2-10,False,False,False,True,False,False,1
2026-05-08,QQQ,BEAR_RUG,-1,710,1778260800000,1778269800000,709.82,13.333333333333334,False,False,QQQ260508P00710000,1.31,-98.0,False,,,,32.82442748091602,-74.8091603053435,99.0,341,0.2405,0.18455383054858976,18.455383054858977,-151476.0,2552156.0,-4426189.0,0.3116084540142656,5759872.5,0.20865211465239808,39.72838184328491,16.623932828040203,False,0.120000000000001,up,True,False,False,False,False,positive,False,False,False,good_0.5-2,False,False,False,True,False,False,1
2026-05-08,SPXW,BEAR_RUG,-1,7400,1778261100000,1778267100000,7399.16,13.416666666666666,False,False,SPXW260508P07400000,6.3,734.0000000000001,True,6.7,694.0,,163.65079365079362,-33.33333333333333,90.0,233,0.1346,0.08514480022056557,8.514480022056558,-2878670.0,-3157570.0,-3950884.0,0.2506124040733989,-2000701.5,0.5043138599435819,12.379783651116957,59.68245044032006,False,0.08999999999999986,up,True,False,False,False,False,positive,True,False,False,bad_2-10,False,True,False,False,False,False,1
2026-05-08,SPXW,BULL_REVERSE,1,7395,1778265900000,1778268000000,7394.83,14.75,True,True,SPXW260508C07395000,4.1,-124.99999999999996,False,,,-100.0,0.0,-57.3170731707317,0.0,599,0.1409,0.05544414137985593,5.5444141379855925,11400748.0,32276232.0,125507877.0,0.7186310069337012,-15729281.5,0.6124026551877836,0.2298903423068181,53.86195490633311,True,-0.00999999999999801,up,True,False,False,False,False,positive,True,True,True,bad_2-10,True,True,True,False,True,False,4
2026-05-08,SPXW,BEAR_RUG,-1,7390,1778266200000,1778268000000,7391.7,14.833333333333334,False,False,SPXW260508P07390000,4.54,186.00000000000003,False,,,,98.23788546255507,-55.947136563876654,5.0,620,0.1557,0.06142024162236021,6.142024162236021,-609131.0,5570740.0,83427587.0,0.5460428813862316,-40095516.0,0.587271901050668,2.2998768889427574,90.23634617205761,True,-0.010000000000001563,up,True,False,False,False,False,positive,False,True,True,bad_2-10,True,True,True,True,True,False,5
2026-05-08,SPXW,BEAR_RUG,-1,7400,1778270100000,1778270400000,7398.07,15.916666666666666,False,False,SPXW260508P07400000,5.2,-340.00000000000006,False,,,,0.0,-65.38461538461539,0.0,293,0.373,0.07028860229762628,7.028860229762628,-8315895.0,-3487775.0,3057838.0,0.02596840532397837,-9331268.5,0.7240994952702158,4.149730943340234,64.97640600859374,True,-0.16000000000000014,up,True,False,False,False,False,positive,True,False,False,bad_2-10,False,True,False,False,True,False,2
2026-05-08,SPY,BEAR_RUG,-1,737,1778270400000,1778270400000,737.39,16.0,False,False,SPY260508P00737000,0.18,0.0,False,,,,0.0,0.0,0.0,790,6.7338,0.02441042053730048,2.441042053730048,591656.0,205796.0,9900503.0,0.461488482042461,-4665440.5,-0.12200744746012772,5.288924449748252,290.0771640515872,False,0.030000000000001137,up,True,False,False,False,False,neutral,False,True,False,other,False,False,True,True,False,False,2
2026-05-11,SPY,BEAR_RUG,-1,737,1778506200000,1778507700000,737.39,9.5,False,False,SPY260511P00737000,1.29,-61.0,False,,,,0.0,-57.36434108527132,0.0,1550,0.1759,0.17494134718398677,17.494134718398676,257154.0,257154.0,257154.0,0.9351326584046081,,-0.12200744746012772,5.288924449748252,290.0771640515872,False,,flat,False,False,False,False,False,neutral,False,True,False,good_0.5-2,False,False,True,True,False,False,2
2026-05-11,QQQ,BEAR_RUG,-1,711,1778506200000,1778509800000,711.05,9.5,False,False,QQQ260511P00711000,2.1,23.99999999999998,False,,,,20.95238095238095,-51.42857142857144,59.0,330,0.3343,0.29533788059911403,29.5337880599114,334875.0,334875.0,334875.0,0.31519337978602147,,0.33930367569784403,14.766894029955061,239.78623162928002,False,,flat,False,False,False,False,False,positive,False,False,False,bad_2-10,False,True,False,True,False,False,2
2026-05-11,QQQ,BULL_REVERSE,1,713,1778506500000,1778507400000,713.09,9.583333333333334,True,True,QQQ260511C00713000,1.84,-34.00000000000001,False,,,-46.99999999999997,12.499999999999986,-18.478260869565222,13.0,1157,0.016,0.25803194547672803,25.803194547672806,-571517.0,426994.0,426994.0,0.07785170045453634,259556.5,0.17237057987110174,167.01959079499034,337.8255199203471,False,,flat,False,False,False,False,False,positive,True,False,False,good_0.5-2,False,False,False,False,False,False,0
2026-05-11,SPY,BULL_REVERSE,1,738,1778506800000,1778509800000,737.59,9.666666666666666,True,True,SPY260511C00738000,1.11,34.999999999999986,True,1.23,23.0,23.0,83.78378378378378,0.0,42.0,3048,0.1583,0.1504901096815304,15.04901096815304,339745.0,89775.0,486249.0,0.04846075856466562,236462.0,-0.35771027971610253,86.90464892419864,62.22969400344408,False,,flat,False,False,False,False,False,negative,True,False,False,good_0.5-2,False,False,False,False,False,False,0
2026-05-11,QQQ,BEAR_RUG,-1,713,1778508900000,1778513400000,712.55,10.25,False,False,QQQ260511P00713000,1.93,157.99999999999997,False,,,,125.38860103626943,-39.89637305699482,16.0,272,0.2424,0.2708581853904989,27.085818539049892,-2304475.0,5086189.0,17684994.0,0.4971130888950942,-1383956.5,0.5767855934281328,35.78696231843316,260.33260823801777,False,0.029999999999997584,flat,False,False,False,False,False,positive,False,True,False,good_0.5-2,False,False,True,True,False,False,2
2026-05-11,SPXW,BEAR_RUG,-1,7415,1778509200000,1778511300000,7415.91,10.333333333333334,False,False,SPXW260511P07415000,9.12,548.0,False,,,,107.23684210526316,-27.631578947368418,11.0,188,0.127,0.12297883873995234,12.297883873995234,-9619381.0,-22742128.0,-34014324.0,0.37112595557149414,-16526352.0,0.6861897771416365,7.969352378871716,270.9175273162698,False,0.019999999999999574,flat,False,False,False,False,False,positive,True,False,False,bad_2-10,False,True,False,False,False,False,1
2026-05-11,SPY,BEAR_RUG,-1,738,1778509800000,1778519700000,738.44,10.5,False,False,SPY260511P00738000,0.84,-48.0,True,1.21,-85.0,,44.047619047619044,-77.38095238095238,1.0,6352,0.1531,0.11375331780510264,11.375331780510264,-1624546.0,-5101361.0,-4569464.0,0.23861762257376526,-5169836.5,-0.21163836083551113,33.042630410054365,21.125616163804036,False,0.030000000000001137,flat,False,False,False,False,False,negative,True,False,False,good_0.5-2,False,False,False,False,False,False,0
2026-05-11,SPY,BULL_REVERSE,1,739,1778511000000,1778521500000,739.06,10.833333333333334,True,True,SPY260511C00739000,1.01,27.0,True,1.15,55.00000000000001,72.00000000000001,78.21782178217822,-28.712871287128717,174.0,2725,0.1334,0.13666008172543503,13.666008172543503,65020.0,-890935.0,2084067.0,0.19723743964884535,-2610304.0,-0.13290277130747796,39.780261413147166,12.71885909127885,False,-0.09999999999999787,flat,False,False,False,False,False,neutral,False,False,False,good_0.5-2,False,False,False,True,False,False,1
2026-05-11,QQQ,BEAR_RUG,-1,713,1778511300000,1778513400000,712.77,10.916666666666666,False,False,QQQ260511P00713000,1.71,-55.00000000000001,True,1.8,-64.00000000000001,,24.561403508771924,-32.163742690058484,19.0,178,0.2312,0.23990908708278968,23.99090870827897,-2982805.0,-4945355.0,-22538466.0,0.6896329244720997,3248783.5,0.7695297352098164,38.86246615317679,333.48766081625183,False,-0.129999999999999,flat,False,False,False,False,False,positive,True,True,False,good_0.5-2,False,False,True,False,False,False,1
2026-05-11,SPXW,BEAR_RUG,-1,7420,1778511300000,1778516700000,7419.38,10.916666666666666,False,False,SPXW260511P07420000,8.9,-490.00000000000006,True,9.5,-550.0,,31.46067415730336,-55.0561797752809,19.0,267,0.1236,0.11995611493143632,11.995611493143633,-30328079.0,-53700078.0,-27685288.0,0.25575832705253093,-66637138.5,0.693068858657904,5.903458240446114,248.51133113548585,False,-0.129999999999999,flat,False,False,False,False,False,positive,True,False,False,bad_2-10,False,True,False,False,False,False,1
2026-05-11,SPY,BEAR_RUG,-1,740,1778511600000,1778525400000,739.66,11.0,False,False,SPY260511P00740000,1.11,-31.000000000000007,True,1.17,-36.999999999999986,,21.62162162162162,-74.77477477477478,138.0,1012,0.1267,0.15006895059892386,15.006895059892384,174804.0,-2230457.0,132830.0,0.0059885822447440645,-3723209.0,-0.3153568201679758,49.48219452180689,4.596706594922422,False,-0.08000000000000185,flat,False,False,False,False,False,negative,True,False,False,good_0.5-2,False,False,False,False,False,False,0
2026-05-11,SPXW,BEAR_RUG,-1,7420,1778513700000,1778519700000,7421.48,11.583333333333334,False,False,SPXW260511P07420000,7.2,260.00000000000006,False,,,,47.222222222222214,-45.833333333333336,97.0,247,0.1136,0.09701568959291139,9.701568959291139,484095.0,6768833.0,-34943503.0,0.501123708170852,22845756.5,0.7895186822689747,15.468612729535838,55.891816726582256,False,-0.03999999999999915,flat,False,False,False,False,False,positive,False,True,False,bad_2-10,False,True,True,True,False,False,3
2026-05-11,SPY,BEAR_RUG,-1,740,1778514600000,1778525400000,739.94,11.833333333333334,False,False,SPY260511P00740000,0.88,18.000000000000004,False,,,,53.40909090909092,-68.18181818181817,88.0,1576,0.122,0.11892856177527908,11.892856177527907,488149.0,-194795.0,1733351.0,0.17440625087097425,-694271.0,-0.3537437430129101,53.24756061302341,0.8108765575579834,False,0.010000000000001563,flat,False,False,False,False,False,negative,True,False,False,good_0.5-2,False,False,False,False,False,False,0
2026-05-11,SPY,BULL_REVERSE,1,740,1778514900000,1778520900000,740.2,11.916666666666666,True,False,SPY260511C00740000,0.87,-24.0,False,,,,1.1494252873563229,-67.81609195402298,30.0,1977,0.1185,0.11753580113482841,11.75358011348284,-1512335.0,-1462859.0,-510907.0,0.03696172289476428,-1807458.5,-0.4121610302076666,51.337476357740535,2.701972439881727,False,-0.019999999999999574,flat,False,False,False,False,False,negative,False,False,False,good_0.5-2,False,False,False,True,False,False,1
2026-05-11,SPXW,BEAR_RUG,-1,7425,1778517000000,1778518800000,7425.3,12.5,False,False,SPXW260511P07425000,5.6,400.0,True,5.8,380.0,,138.75,0.0,26.0,138,0.1083,0.07541782823589618,7.541782823589618,-16720632.0,-21620181.0,-25663769.0,0.3455806211337029,-19205318.5,0.8330088065410366,13.87149340767401,61.007636055109124,True,0.05000000000000071,flat,False,False,False,False,False,positive,True,False,False,bad_2-10,False,True,False,False,True,False,2
2026-05-11,QQQ,BEAR_RUG,-1,714,1778517300000,1778517900000,714.2,12.583333333333334,False,False,QQQ260511P00714000,1.01,90.99999999999999,True,1.07,84.99999999999999,,129.70297029702968,0.0,7.0,571,0.1978,0.14141697003640435,14.141697003640434,-3550753.0,-6515009.0,-20992736.0,0.6102858160850491,471484.5,0.6429071604082767,16.80201624194967,114.81377765331904,False,0.019999999999999574,flat,False,False,False,False,False,positive,True,True,False,good_0.5-2,False,True,True,False,False,False,2
2026-05-11,SPY,BEAR_RUG,-1,739,1778518800000,1778525700000,739.33,13.0,False,False,SPY260511P00739000,0.47,8.000000000000007,False,,,,63.82978723404257,-72.34042553191489,18.0,2032,0.1362,0.06357107110491932,6.357107110491931,-1356461.0,-3356139.0,-5918662.0,0.4654289748166448,-1788362.0,-0.3702206130210067,31.515020356269066,9.062259072402838,False,0.09999999999999787,flat,False,False,False,False,False,negative,True,True,False,other,False,False,True,False,False,False,1
2026-05-11,SPY,BULL_REVERSE,1,739,1778519700000,1778521500000,739.07,13.25,True,False,SPY260511C00739000,0.78,92.0,False,,,85.00000000000001,130.76923076923077,-7.692307692307699,29.0,479,0.1419,0.10553804105159187,10.553804105159186,-1301149.0,-5314843.0,-5717312.0,0.5185483614965521,-4909693.0,-0.2929504462679367,39.64441798476396,12.583381817689121,False,-0.00999999999999801,flat,False,False,False,False,False,negative,False,True,False,good_0.5-2,False,False,True,True,False,False,2
2026-05-11,SPXW,BULL_REVERSE,1,7420,1778520600000,1778521500000,7419.56,13.5,True,True,SPXW260511C07420000,6.5,359.99999999999994,False,,,369.99999999999994,63.07692307692307,-3.0769230769230793,14.0,1144,0.1203,0.08760627314827293,8.760627314827294,-37404619.0,-124263573.0,-109099146.0,0.638202857694706,-126088340.5,0.7582864790893074,20.809859344758447,46.57958153852843,False,-0.0400000000000027,flat,False,False,False,False,False,positive,False,True,True,bad_2-10,True,False,True,True,False,False,3
